eventType,ip,user_agent_raw,path
mlt-sport,"202.7.251.24, 23.40.103.172, 23.32.5.76","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=5583321&started=true
mlt-sport,"203.0.172.252, 23.206.199.181, 23.62.36.181","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0",/related?genres=Sport%2CFootball&maxRating=PG&source=5545773&started=true
mlt-sport,"203.51.10.3, 10.56.110.174, 23.56.110.135, 23.32.5.52","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 Edg/142.0.0.0",/related?genres=Sport%2CFootball&maxRating=PG&source=5583321&started=true
mlt-sport,"156.22.246.162, 156.22.252.52, 10.32.5.90, 23.32.5.18","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 Edg/142.0.0.0",/related?genres=Sport%2CRugby&maxRating=PG&source=5629286&started=true
mlt-sport,"58.84.125.174, 23.40.103.168, 23.32.5.52","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 Edg/142.0.0.0",/related?genres=Sport%2CRugby&maxRating=PG&source=5629285&started=true
mlt-sport,"119.15.78.21, 184.84.238.17, 23.62.36.182","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.5 Safari/605.1.15",/related?genres=Sport%2CRugby&maxRating=PG&source=5629285&started=true
mlt-sport,"115.186.230.11, 23.56.110.174, 23.32.5.52","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=5545793&started=true
mlt-sport,"122.150.245.168, 104.117.181.101, 23.40.103.178","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 Edg/142.0.0.0",/related?genres=Sport%2CRugby&maxRating=PG&source=5629288&started=true
mlt-sport,"101.176.40.249, 23.213.247.142, 23.220.166.19","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",/related?genres=Sport%2CRugby&maxRating=PG&source=5629285&started=true
mlt-sport,"168.140.254.136, 23.56.110.174, 23.32.5.76","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 Edg/142.0.0.0",/related?genres=Sport%2CRugby&maxRating=PG&source=5629288&started=true
mlt-sport,"101.175.148.97, 10.86.223.76, 184.86.223.79, 23.62.36.181","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36 Edg/137.0.0.0",/related?genres=Sport%2CFootball&maxRating=PG&source=5545762&started=true
mlt-sport,"65.181.3.83, 104.117.181.101, 23.40.103.178",Dalvik/2.1.0 (Linux; U; Android 11; Smart TV Pro Build/RP1A.200622.001),/related?genres=Sport%2CRugby&maxRating=PG&source=5629288&tz=GMT%2B10%3A00
mlt-sport,"147.109.124.151, 184.84.150.46, 23.62.36.181","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=5545773&started=true
mlt-sport,"180.216.231.35, 23.56.110.135, 23.32.5.52","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 Edg/142.0.0.0",/related?genres=Sport%2CFootball&maxRating=PG&source=5545814&started=true
mlt-sport,"180.150.36.21, 184.84.238.17, 23.62.36.181","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport%2CRugby&maxRating=PG&source=5629288&started=true
mlt-sport,"110.141.97.128, 23.213.247.138, 23.220.166.19","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=5545723&started=true
mlt-sport,"114.72.131.253, 92.123.70.6, 184.84.216.30, 23.62.156.62","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=5545808&started=true
mlt-sport,"58.6.234.214, 23.214.88.165, 23.32.5.76","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 Edg/142.0.0.0",/related?genres=Sport%2CRugby&maxRating=PG&source=5629285&started=true
mlt-sport,"203.3.70.182, 23.214.88.133, 23.32.5.52","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=5679794&started=true
mlt-sport,"60.227.209.172, 10.254.143.207, 60.254.143.108, 23.32.5.76","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport&maxRating=PG&source=5670405&started=true
mlt-sport,"149.167.40.203, 149.135.84.246, 23.40.103.163","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 Edg/142.0.0.0",/related?genres=Sport&maxRating=PG&source=5670405&started=true
mlt-sport,"203.3.70.182, 23.214.88.133, 23.32.5.37","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=5679793&started=true
mlt-sport,"161.8.240.69, 10.40.103.168, 23.40.103.172, 23.32.5.52","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=5545764&started=true
mlt-sport,"49.182.73.185, 23.56.110.174, 23.32.5.52","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 Edg/142.0.0.0",/related?genres=Sport%2CFootball&maxRating=PG&source=159276&started=true
mlt-sport,"110.175.179.221, 203.213.73.180, 10.32.5.74, 23.32.5.37","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=5486786&started=true
mlt-sport,"49.180.55.52, 23.223.27.232, 23.39.162.138","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 Edg/142.0.0.0",/related?genres=Sport%2CRugby&maxRating=PG&source=5629288&started=true
mlt-sport,"49.186.119.45, 23.62.156.39, 23.32.5.76",Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0,/related?genres=Sport%2CRugby&maxRating=PG&source=5629288&started=true
mlt-sport,"203.123.67.63, 23.220.178.204, 23.62.36.182","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=5545808&started=true
mlt-sport,"139.216.51.135, 121.79.127.77, 23.62.36.181","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=5545817&started=true
mlt-sport,"110.141.5.171, 10.254.143.220, 60.254.143.109, 23.40.103.178","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 Edg/142.0.0.0/3ksI6CtQ-58",/related?genres=Sport&maxRating=PG&source=5670405&started=true
mlt-sport,"180.150.31.240, 23.214.88.110, 23.32.5.76","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=5545817&started=true
mlt-sport,"1.146.154.132, 184.86.223.79, 23.62.36.167","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=5545802&started=true
mlt-sport,"124.168.184.144, 23.214.88.151, 23.32.5.52","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36",/related?genres=Sport&maxRating=PG&source=5670405&started=true
mlt-sport,"122.150.165.137, 23.220.178.204, 23.62.36.181","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 Edg/142.0.0.0",/related?genres=Sport%2CFootball&maxRating=PG&source=5545791&started=true
mlt-sport,"1.145.136.176, 104.116.163.15, 23.62.36.181","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",/related?genres=Sport%2CRugby&maxRating=PG&source=5629289&started=true
mlt-sport,"65.181.15.250, 23.40.103.183, 23.32.5.18",Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0,/related?genres=Sport%2CFootball&maxRating=PG&source=5545808&started=true
mlt-sport,"122.150.250.186, 23.56.110.188, 23.32.5.18","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport%2CRugby&maxRating=PG&source=5629288&started=true
mlt-sport,"220.233.10.183, 23.214.88.143, 23.32.5.52","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport%2CRugby&maxRating=PG&source=5629282&started=true
mlt-sport,"49.185.27.49, 10.206.199.165, 23.206.199.156, 23.62.36.181","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=5545872&started=true
mlt-sport,"110.32.218.143, 23.56.110.174, 23.32.5.52","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport%2CRugby&maxRating=PG&source=5629286&started=true
mlt-sport,"27.33.144.30, 23.40.103.172, 23.32.5.18","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Safari/605.1.15",/related?genres=Sport%2CFootball&maxRating=PG&source=5545871&started=true
mlt-sport,"1.126.105.118, 184.86.223.83, 23.62.36.167","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 Edg/142.0.0.0",/related?genres=Sport%2CRugby&maxRating=PG&source=5629287&started=true
mlt-sport,"123.243.92.121, 10.101.143.30, 150.101.143.76, 23.62.36.181","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15",/related?genres=Sport%2CFootball&maxRating=PG&source=5583321&started=true
mlt-sport,"180.150.36.96, 23.214.90.44, 23.62.36.181","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport%2CRugby&maxRating=PG&source=5629285&started=true
mlt-sport,"58.104.96.29, 23.56.110.174, 23.32.5.52","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=5545821&started=true
mlt-sport,"123.243.92.121, 150.101.143.30, 23.62.36.181","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15",/related?genres=Sport%2CFootball&maxRating=PG&source=5545789&started=true
mlt-sport,"59.102.108.141, 23.40.103.183, 23.32.5.52","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport%2CRugby&maxRating=PG&source=5629285&started=true
mlt-sport,"144.134.16.191, 23.56.110.135, 23.32.5.18",Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0,/related?genres=Sport%2CRugby&maxRating=PG&source=5629287&started=true
mlt-sport,"101.173.133.237, 23.206.199.174, 23.62.36.181","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=5545871&started=true
mlt-sport,"125.63.9.7, 10.98.3.85, 104.98.3.79, 23.62.36.167",Dalvik/2.1.0 (Linux; U; Android 11; SHIELD Android TV Build/RQ1A.210105.003),/related?genres=Sport%2CFootball&maxRating=PG&source=5685334&tz=Australia%2FPerth
mlt-sport,"203.56.157.140, 23.40.103.172, 23.32.5.61","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport%2CRugby&maxRating=PG&source=5629287&started=true
mlt-sport,"220.240.167.226, 10.98.3.63, 104.98.3.70, 23.62.36.181","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=5545819&started=true
mlt-sport,"1.152.107.25, 23.213.128.12, 23.62.36.181","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.7103.92 Safari/537.36",/related?genres=Sport%2CRugby&maxRating=PG&source=5629290&started=true
mlt-sport,"220.240.149.238, 104.98.3.85, 23.62.36.167","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.1 Safari/605.1.15",/related?genres=Sport%2CFootball&maxRating=PG&source=5583321&started=true
mlt-sport,"180.216.144.240, 23.56.110.135, 23.32.5.52","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport%2CRugby&maxRating=PG&source=5629288&started=true
mlt-sport,"58.169.71.145, 184.86.223.83, 23.62.36.167","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 Edg/142.0.0.0",/related?genres=Sport%2CRugby&maxRating=PG&source=5629285&started=true
mlt-sport,"119.15.78.20, 184.28.235.29, 10.39.162.136, 23.39.162.138","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Safari/605.1.15",/related?genres=Sport%2CFootball&maxRating=PG&source=5545872&started=true
mlt-sport,"101.184.8.172, 23.205.115.100, 10.32.5.74, 23.32.5.18","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 Edg/142.0.0.0",/related?genres=Sport%2CRugby&maxRating=PG&source=5629290&started=true
mlt-sport,"1.120.164.118, 104.116.163.5, 23.62.36.167","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=159276&started=true
mlt-sport,"49.180.103.104, 23.40.103.172, 23.32.5.18","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=5545859&started=true
mlt-sport,"101.185.160.24, 184.86.223.79, 23.62.36.181","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport%2CRugby&maxRating=PG&source=5419587&started=true
mlt-sport,"58.84.91.28, 10.213.73.211, 203.213.73.69, 23.32.5.18","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 Edg/142.0.0.0",/related?genres=Sport%2CFootball&maxRating=PG&source=5677648&started=true
mlt-sport,"168.140.255.186, 23.40.103.183, 23.32.5.18","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport%2CRugby&maxRating=PG&source=5629287&started=true
mlt-sport,"1.129.104.242, 23.205.115.94, 23.32.5.18","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 Edg/142.0.0.0",/related?genres=Sport%2CFootball&maxRating=PG&source=5486950&started=true
mlt-sport,"114.198.6.87, 184.50.95.203, 23.39.162.136","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport%2CRugby&maxRating=PG&source=5629288&started=true
mlt-sport,"49.255.50.115, 10.79.127.77, 121.79.127.63, 23.62.36.181","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport%2CRugby&maxRating=PG&source=5629289&started=true
mlt-sport,"144.6.20.229, 23.40.103.183, 23.32.5.52","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",/related?genres=Sport%2CRugby&maxRating=PG&source=5629288&started=true
mlt-sport,"122.108.132.168, 23.206.194.235, 23.62.36.181","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=5545859&started=true
mlt-sport,"101.115.2.71, 23.40.103.172, 23.32.5.18","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport%2CRugby&maxRating=PG&source=5629285&started=true
mlt-sport,"49.176.72.223, 23.40.103.183, 23.32.5.18","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=5545871&started=true
mlt-sport,"115.186.214.48, 23.214.88.197, 23.32.5.18","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=5545871&started=true
mlt-sport,"110.33.47.172, 23.214.88.182, 23.32.5.52","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 Config/91.2.2537.18",/related?genres=Sport%2CRugby&maxRating=PG&source=5629288&started=true
mlt-sport,"159.196.12.181, 104.117.181.87, 23.40.103.178","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport%2CRugby&maxRating=PG&source=5629287&started=true
mlt-sport,"175.35.201.130, 23.32.60.69, 23.62.36.181","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=5545802&started=true
mlt-sport,"58.111.103.242, 23.40.103.183, 23.32.5.52","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",/related?genres=Sport%2CFootball&maxRating=PG&source=5554212&started=true
mlt-sport,"116.255.54.15, 184.84.238.150, 23.62.36.167","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport%2CRugby&maxRating=PG&source=5629287&started=true
mlt-sport,"36.255.112.137, 23.214.88.159, 23.32.5.76","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 Edg/142.0.0.0",/related?genres=Sport%2CFootball&maxRating=PG&source=5545821&started=true
mlt-sport,"1.146.96.255, 23.56.110.135, 23.32.5.76","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=5486838&started=true
mlt-sport,"43.227.111.82, 23.220.178.206, 23.62.36.167","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport%2CRugby&maxRating=PG&source=5629290&started=true
mlt-sport,"122.151.143.198, 23.214.88.199, 23.32.5.52","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport%2CRugby&maxRating=PG&source=5629285&started=true
mlt-sport,"110.144.148.58, 23.214.88.119, 23.32.5.18","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport%2CRugby&maxRating=PG&source=5629287&started=true
mlt-sport,"193.114.114.162, 23.60.173.71, 23.220.166.19","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=5545872&started=true
mlt-sport,"114.75.198.203, 23.56.110.135, 23.32.5.76","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=5545818&started=true
mlt-sport,"1.120.131.186, 104.116.163.5, 23.62.36.167","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=5545872&started=true
mlt-sport,"114.75.96.63, 23.56.110.174, 23.32.5.76","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=159276&started=true
mlt-sport,"114.77.86.229, 23.206.199.173, 23.62.36.167","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=5545872&started=true
mlt-sport,"1.146.221.227, 184.84.150.45, 23.62.36.167","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport%2CRugby&maxRating=PG&source=5629288&started=true
mlt-sport,"139.218.226.230, 23.206.199.173, 23.62.36.181","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=5545782&started=true
mlt-sport,"27.32.224.103, 150.101.143.30, 23.62.36.181","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 Edg/142.0.0.0",/related?genres=Sport%2CRugby&maxRating=PG&source=5629288&started=true
mlt-sport,"1.145.128.174, 104.77.174.78, 23.62.36.167","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Safari/605.1.15",/related?genres=Sport%2CRugby&maxRating=PG&source=5629290&started=true
mlt-sport,"1.125.110.76, 10.205.117.166, 23.205.117.38, 23.62.36.181","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 Edg/142.0.0.0",/related?genres=Sport%2CFootball&maxRating=PG&source=5545808&started=true
mlt-sport,"120.18.200.41, 23.40.103.172, 23.32.5.52","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",/related?genres=Sport%2CRugby&maxRating=PG&source=5629289&started=true
mlt-sport,"111.220.55.15, 23.214.88.124, 23.32.5.18","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=5545871&started=true
mlt-sport,"58.110.242.84, 23.40.103.183, 23.32.5.52","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 Edg/142.0.0.0",/related?genres=Sport%2CFootball&maxRating=PG&source=5545776&started=true
mlt-sport,"115.186.228.16, 23.56.110.135, 23.32.5.18","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=5545819&started=true
mlt-sport,"65.181.22.152, 23.220.178.206, 23.62.36.167","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport%2CRugby&maxRating=PG&source=5629283&started=true
